date,AAPL,AMT,BA,BAC,CAT,CSCO,CVX,DIS,DUK,GE,GOOGL,GS,HD,INTC,JNJ,JPM,KO,MCD,MMM,MSFT,NEE,NKE,PFE,PG,T,UNH,VZ,WFC,WMT,XOM
2016-11-21,111.73,105.91,147.02,20.33,92.9,30.05,110.18,97.63,74.43,30.87,784.8,211.08,128.22,34.98,115.0,78.05,41.36,119.5,171.52,60.86,114.35,51.28,31.57,82.64,37.74,150.41,48.31,52.12,69.37,86.49
2016-11-22,111.8,107.98,149.52,20.3,93.62,29.89,110.62,97.71,73.88,31.18,785.0,211.11,130.98,35.48,112.74,78.53,41.37,119.69,171.91,61.12,113.83,51.71,31.33,82.76,38.55,152.26,49.49,52.22,70.12,86.68
2016-11-23,111.23,106.78,149.74,20.56,96.18,29.71,111.0,98.26,73.54,31.34,779.0,212.31,131.21,35.2,113.07,78.86,41.12,120.14,172.25,60.4,113.42,51.34,31.42,82.68,38.73,153.54,50.23,52.16,70.83,86.92
2016-11-25,111.79,107.3,150.04,20.86,95.81,30.09,111.0,98.82,74.35,31.44,780.23,211.38,131.57,35.44,114.13,78.83,41.53,120.66,173.49,60.53,114.76,51.52,31.69,83.46,39.21,152.81,50.67,52.62,71.23,87.12
2016-11-28,111.57,106.11,149.77,20.3,94.9,29.92,110.5,98.97,76.08,31.25,785.79,210.35,130.64,35.51,113.13,78.32,41.75,121.82,172.5,60.61,116.3,51.01,31.54,83.07,39.54,152.11,51.12,51.58,71.19,86.47
2016-11-29,111.46,106.05,151.64,20.29,94.04,29.83,109.34,99.67,76.37,31.05,789.44,211.75,129.62,35.31,112.48,78.92,41.15,120.68,172.77,61.09,117.27,50.63,31.92,82.89,39.48,157.59,50.96,51.86,71.37,85.9
2016-11-30,110.52,102.27,150.56,21.12,95.56,29.82,111.56,99.12,73.77,30.76,775.88,219.29,129.4,34.7,111.3,80.17,40.35,119.27,171.74,60.26,114.23,50.07,32.14,82.46,38.63,158.32,49.9,52.92,70.43,87.3
2016-12-01,109.49,100.98,152.39,21.5,96.24,29.45,113.29,98.94,72.75,31.39,764.33,226.63,129.47,33.76,111.38,81.79,40.17,118.47,172.63,59.2,112.95,50.65,31.46,81.86,38.88,160.94,49.87,54.34,70.67,87.24
2016-12-02,109.9,102.57,152.25,21.23,95.14,29.25,113.0,98.5,73.42,31.34,764.46,223.36,129.87,34.16,111.96,81.6,40.36,118.24,172.43,59.25,114.41,50.46,31.63,82.4,38.61,160.73,49.81,53.58,70.88,87.04
2016-12-05,109.11,102.04,152.16,21.84,94.45,29.53,113.25,99.96,73.61,31.11,778.22,228.55,129.68,34.39,111.94,83.26,40.62,119.29,171.62,60.22,115.0,51.85,31.59,82.99,38.63,157.63,49.75,54.35,69.94,87.48
2016-12-06,109.95,100.85,152.24,22.16,95.22,29.33,112.76,100.66,73.86,31.17,776.18,231.38,128.74,34.72,112.06,83.69,40.57,119.25,171.8,59.95,114.75,50.57,31.56,82.91,39.35,157.32,50.36,55.55,70.36,87.56
2016-12-07,111.03,102.2,154.14,22.57,97.33,29.95,114.44,101.99,74.67,31.6,791.47,235.56,132.46,35.5,111.1,84.07,41.29,119.92,176.05,61.37,117.68,52.1,31.19,84.18,40.45,159.4,51.38,57.28,70.6,88.07
2016-12-08,112.12,102.39,155.39,22.95,96.27,29.95,115.17,103.38,74.73,31.53,795.17,241.45,132.53,35.7,110.99,85.12,40.98,120.45,175.88,61.01,116.87,51.55,30.94,83.5,40.41,159.32,51.13,57.29,70.34,88.32
2016-12-09,113.95,102.91,156.49,23.09,95.53,30.06,115.81,104.86,75.82,31.78,809.45,241.85,133.39,35.76,112.26,85.49,42.0,121.26,178.49,61.97,116.49,51.72,31.7,84.37,40.38,160.12,51.49,57.14,70.08,89.0
2016-12-12,113.3,103.89,157.16,22.61,95.08,30.17,117.15,104.06,76.48,31.86,807.9,237.17,134.58,35.97,115.36,84.73,41.9,121.74,179.64,62.17,117.45,51.54,32.4,85.13,41.12,159.49,51.76,55.78,71.67,90.98
2016-12-13,115.19,106.13,156.66,22.61,96.02,30.59,117.42,103.85,77.32,31.74,815.34,238.55,136.54,36.8,115.89,84.76,41.76,122.68,178.83,62.98,119.02,52.3,32.83,85.18,41.36,160.54,52.36,55.84,71.8,92.58
2016-12-14,115.19,106.5,154.47,22.67,93.74,30.46,115.96,104.05,75.53,31.5,817.89,239.93,135.98,36.55,114.99,84.73,41.21,122.84,176.6,62.68,116.03,51.79,32.82,84.37,41.1,159.86,51.63,54.7,71.34,90.58
2016-12-15,115.82,106.06,153.77,23.16,94.53,30.63,117.05,104.39,76.03,31.26,815.65,243.0,135.84,36.79,115.89,86.0,41.55,122.36,176.02,62.58,117.03,51.29,32.75,84.68,41.5,160.62,51.81,55.19,71.08,90.89
2016-12-16,115.97,105.8,154.5,22.66,92.58,30.59,118.08,103.91,76.59,31.75,809.84,238.9,135.11,36.31,115.88,84.94,41.74,123.24,177.45,62.3,118.9,50.92,32.84,84.68,41.67,163.94,52.27,55.34,70.98,91.18
2016-12-19,116.64,106.95,156.18,22.48,92.71,30.75,117.65,105.3,77.13,31.92,812.5,239.07,135.44,36.89,116.02,85.43,41.67,122.99,178.16,63.62,119.22,50.85,32.83,84.71,42.12,161.54,52.91,55.22,71.58,90.42
2016-12-20,116.95,106.98,156.39,22.71,94.34,30.56,117.95,105.46,77.35,32.25,815.2,243.09,137.11,37.21,115.66,86.53,41.66,123.33,178.65,63.54,119.3,51.79,32.85,84.57,42.47,161.59,53.12,56.1,71.82,90.43
2016-12-21,117.06,106.6,157.48,22.63,93.82,30.42,117.91,105.56,77.0,32.13,812.2,241.44,136.83,36.98,115.31,86.75,41.57,123.18,178.43,63.54,118.6,52.3,32.4,84.28,42.36,161.33,52.97,55.71,71.24,90.28
2016-12-22,116.29,106.6,157.46,22.54,94.12,30.46,118.77,105.42,77.77,31.82,809.68,240.12,135.43,36.93,115.44,86.89,41.55,123.72,179.2,63.55,118.9,52.14,32.34,84.47,42.72,161.58,53.65,55.75,69.59,90.87
2016-12-23,116.52,106.03,157.81,22.6,94.32,30.53,118.42,105.15,77.62,31.88,807.8,240.97,135.05,36.97,115.96,87.05,41.6,123.14,178.75,63.24,119.23,51.91,32.48,84.96,42.73,163.03,53.68,55.96,69.54,90.71
2016-12-27,117.26,106.29,157.48,22.61,94.55,30.68,118.22,105.17,77.48,31.9,809.93,241.56,135.26,37.07,115.91,87.13,41.61,123.07,178.92,63.28,119.25,51.29,32.53,84.6,42.65,162.64,53.64,55.95,69.7,90.75
2016-12-28,116.76,105.84,156.1,22.33,93.15,30.42,117.91,104.3,77.03,31.7,804.57,240.65,135.07,36.63,115.1,86.5,41.39,122.68,178.08,62.99,118.65,51.02,32.35,84.07,42.52,161.44,53.44,55.32,69.31,90.3
2016-12-29,116.73,106.39,155.69,22.0,93.29,30.46,117.82,104.56,78.02,31.71,802.88,238.18,135.1,36.66,115.49,85.89,41.6,122.79,178.41,62.9,120.18,51.06,32.49,84.35,42.66,161.04,53.74,54.84,69.26,90.35
2016-12-30,115.82,105.68,155.68,22.1,92.74,30.22,117.7,104.22,77.62,31.6,792.45,239.45,134.08,36.27,115.21,86.29,41.46,121.72,178.57,62.14,119.46,50.83,32.48,84.08,42.53,160.04,53.38,55.11,69.12,90.26
2017-01-03,116.15,106.15,156.97,22.53,93.99,30.54,117.85,106.08,77.73,31.69,808.01,241.57,134.31,36.6,115.84,87.23,41.8,119.62,178.05,62.58,118.72,51.98,33.0,84.2,43.02,161.45,54.58,56.0,68.66,90.89
2017-01-04,116.02,106.34,158.62,22.95,93.57,30.1,117.82,107.44,77.65,31.7,807.77,243.13,135.5,36.41,115.65,86.91,41.65,119.48,178.32,62.3,119.07,53.07,33.29,84.5,42.77,161.91,54.52,56.05,69.06,89.89
2017-01-05,116.61,105.97,158.71,22.68,93.0,30.17,117.31,107.38,77.75,31.52,813.02,241.32,133.9,36.35,116.86,86.11,41.75,119.7,177.71,62.3,119.0,53.06,33.61,85.06,42.65,162.18,54.64,55.18,69.21,88.55
2017-01-06,117.91,105.27,159.1,22.68,93.04,30.23,116.84,108.98,77.49,31.61,825.21,244.9,133.53,36.48,116.3,86.12,41.74,120.76,178.23,62.84,118.65,53.91,33.48,85.03,41.32,162.41,53.26,55.04,68.26,88.5
2017-01-09,118.99,105.02,158.32,22.55,92.37,30.18,115.84,108.36,76.64,31.46,827.18,242.89,134.31,36.61,116.28,86.18,41.32,120.43,177.27,62.64,118.35,53.38,33.47,84.4,40.8,161.95,52.68,54.24,68.71,87.04
2017-01-10,119.11,103.5,159.07,22.94,93.83,30.38,114.96,108.38,76.5,31.37,826.01,242.57,136.1,36.54,116.16,86.43,41.04,120.25,176.58,62.62,118.58,53.11,33.44,83.49,40.81,161.58,52.76,54.62,68.23,85.93
2017-01-11,119.75,103.83,159.4,23.07,94.65,30.15,115.93,109.44,77.1,31.47,829.86,245.76,135.7,36.95,114.73,87.08,41.05,120.88,177.89,63.19,119.41,52.69,32.83,83.75,40.61,161.89,52.46,54.8,68.53,86.81
2017-01-12,119.25,104.2,158.29,22.92,93.99,30.04,116.16,107.53,77.54,31.39,829.53,243.84,135.07,36.71,114.62,86.24,40.95,122.1,177.44,62.61,119.5,52.4,32.6,83.84,41.01,162.36,52.68,54.5,67.97,86.34
2017-01-13,119.04,103.45,158.83,23.01,94.48,30.07,116.38,108.06,77.21,31.36,830.94,244.3,135.04,36.79,114.6,86.7,40.88,121.5,177.39,62.7,119.05,52.92,32.52,84.01,40.96,161.8,52.55,55.31,67.13,86.35
2017-01-17,120.0,105.17,157.67,22.05,93.57,29.99,116.28,107.97,77.46,31.27,827.46,235.74,135.93,36.8,114.87,83.55,41.22,122.75,177.26,62.53,120.22,53.65,32.06,85.21,41.11,160.66,52.74,53.78,68.42,87.36
2017-01-18,119.99,105.67,158.32,22.63,93.33,30.03,115.94,108.16,77.5,31.23,829.02,234.29,136.16,36.76,114.7,83.94,41.29,122.71,178.49,62.5,120.03,53.27,32.03,84.93,40.8,157.74,52.25,54.27,68.11,86.28
2017-01-19,119.78,104.44,159.0,22.53,93.38,29.98,115.58,107.28,77.12,31.21,824.37,231.41,135.39,36.57,114.2,83.3,41.14,122.18,178.68,62.3,119.28,52.93,31.7,84.7,41.0,158.7,52.36,54.58,67.62,84.73
2017-01-20,120.0,104.2,159.53,22.64,94.58,30.1,115.6,107.66,77.33,30.53,828.17,232.2,135.6,36.94,114.15,83.67,41.32,122.26,178.49,62.74,119.26,53.2,31.77,87.45,41.45,158.66,52.72,55.07,67.18,85.89
2017-01-23,120.08,104.78,157.84,22.56,94.46,30.27,115.39,107.12,77.03,29.75,844.43,232.67,138.07,36.77,113.91,83.71,41.43,121.38,178.51,62.96,118.78,53.24,31.46,86.96,42.0,159.07,52.41,54.25,66.65,84.97
2017-01-24,119.97,104.57,160.55,22.95,96.24,30.6,116.37,107.9,77.18,30.0,849.53,233.68,138.06,37.62,111.76,84.72,41.9,121.05,175.97,63.52,118.81,53.45,31.15,87.86,41.36,160.43,50.12,54.7,67.4,85.09
2017-01-25,121.88,103.92,167.36,23.37,98.15,30.7,117.24,108.04,77.08,30.37,858.45,237.25,137.48,37.8,112.8,86.03,42.12,121.79,176.73,63.68,119.02,53.86,31.29,87.16,41.39,161.24,49.77,56.62,66.89,85.34
2017-01-26,121.94,104.3,169.12,23.44,97.22,30.74,116.55,108.06,77.12,30.32,856.98,239.58,138.46,37.56,111.84,86.75,41.81,121.88,176.82,64.27,118.75,53.65,31.28,86.6,41.77,162.75,49.12,57.18,66.73,85.6
2017-01-27,121.95,103.82,167.7,23.36,98.99,30.98,113.79,109.3,76.94,30.01,845.03,236.95,138.33,37.98,113.38,86.93,41.45,122.86,177.48,65.78,121.37,53.19,31.42,86.72,42.01,162.99,49.6,56.59,65.66,85.51
2017-01-30,121.63,103.01,165.57,22.95,96.79,30.83,111.82,110.94,77.12,29.96,823.83,233.9,138.47,37.42,113.13,86.03,41.38,123.02,175.42,65.13,122.45,53.08,31.31,86.75,41.82,162.09,49.37,56.08,66.42,84.86
2017-01-31,121.35,103.5,163.42,22.64,95.66,30.72,111.35,110.65,78.54,29.7,820.19,229.32,137.58,36.82,113.25,84.63,41.57,122.57,174.82,64.65,123.72,52.9,31.73,87.6,42.16,162.1,49.01,56.33,66.74,83.89
2017-02-01,128.75,103.28,163.97,22.89,95.11,30.5,111.0,111.3,77.36,29.69,815.24,230.67,137.44,36.52,113.23,84.95,41.26,122.42,175.17,63.58,122.62,53.02,31.67,87.33,42.06,162.71,48.39,55.91,66.23,82.94
2017-02-02,128.53,104.11,162.26,22.72,93.77,31.18,112.21,110.61,77.79,29.68,818.26,230.41,136.95,36.68,113.57,84.59,41.4,123.22,174.18,63.17,123.46,52.8,31.73,87.76,41.18,160.76,48.28,55.75,66.7,83.45
2017-02-03,129.08,105.25,162.4,23.29,93.28,31.32,113.57,110.3,77.65,29.7,820.13,240.95,137.98,36.52,113.64,87.18,41.54,124.24,175.04,63.68,124.21,52.36,32.09,87.41,41.25,161.87,48.58,57.27,66.5,83.54
2017-02-06,130.29,103.64,163.98,23.12,92.87,31.3,112.98,109.57,77.57,29.66,821.62,239.98,136.49,36.27,113.4,86.77,41.56,124.45,175.1,63.64,123.86,52.8,32.23,87.4,41.06,160.51,48.03,56.55,66.4,83.31
2017-02-07,131.53,103.47,166.5,22.9,93.31,31.45,111.39,109.0,77.75,29.56,829.23,239.62,136.65,36.35,113.48,86.72,41.9,124.59,175.76,63.43,124.33,52.81,32.08,88.01,41.12,160.53,48.04,56.34,66.89,82.77
2017-02-08,132.04,104.3,163.81,22.67,92.91,31.27,111.58,109.0,78.64,29.43,829.88,237.73,137.88,36.38,113.4,85.96,42.02,124.67,177.07,63.34,126.3,53.88,32.14,88.33,41.21,160.31,48.37,55.63,67.81,81.48
2017-02-09,132.42,105.78,164.28,23.12,93.96,31.5,112.26,109.49,77.75,29.59,830.06,241.55,138.71,35.46,114.08,87.2,41.25,124.48,178.18,64.06,124.65,55.31,32.38,88.67,41.31,160.44,48.81,56.73,69.08,81.84
2017-02-10,132.12,105.49,166.23,23.08,96.31,31.51,113.05,109.26,78.1,29.72,834.85,242.72,139.85,35.34,115.24,87.0,40.58,125.82,179.0,64.0,125.47,56.22,32.35,87.97,41.38,160.75,48.98,56.86,68.02,82.52
2017-02-13,133.29,107.55,168.03,23.4,98.5,31.97,113.91,109.65,78.69,30.04,838.96,246.27,139.87,35.8,115.88,88.15,40.62,125.54,181.02,64.72,126.0,56.09,32.61,88.31,40.65,161.99,48.55,57.08,67.77,83.0
2017-02-14,135.02,106.78,168.5,24.06,98.09,32.31,112.52,110.33,78.04,30.28,840.03,249.46,141.36,35.93,116.36,89.56,40.53,125.81,181.6,64.57,126.0,56.45,32.75,87.86,40.75,163.13,48.27,57.98,68.66,82.82
2017-02-15,135.51,107.11,169.3,24.58,99.02,32.82,112.57,110.18,76.78,30.35,837.32,250.54,142.19,36.05,117.2,90.59,40.44,126.48,181.7,64.53,125.29,56.64,33.51,91.12,41.12,164.29,48.08,58.55,68.69,83.16
2017-02-16,135.345,107.71,170.81,24.58,98.26,33.6,110.68,110.71,78.9,30.45,842.17,249.44,141.54,36.41,118.08,90.53,41.2,126.7,183.41,64.52,126.19,56.29,33.62,90.79,41.25,163.65,48.46,58.12,68.87,82.3
2017-02-17,135.72,108.11,172.71,24.52,98.85,33.74,110.33,110.06,78.36,30.37,846.55,250.38,143.0,36.48,118.86,90.23,41.23,127.8,182.95,64.62,126.86,56.75,33.62,91.09,41.48,157.62,49.19,58.09,69.37,81.76
2017-02-21,136.7,111.18,175.56,24.78,98.1,34.13,111.72,110.01,79.09,30.52,849.27,251.76,145.02,36.52,119.66,91.01,41.46,128.04,183.37,64.49,128.26,57.36,33.62,91.67,41.73,160.57,49.43,58.25,71.45,81.89
2017-02-22,137.11,111.02,175.36,24.79,98.2,34.09,110.38,110.12,79.87,30.33,851.36,251.73,145.25,36.07,119.52,91.06,41.6,127.85,186.04,64.36,128.44,58.24,33.59,91.44,41.59,160.57,49.67,58.36,71.71,80.93
2017-02-23,136.53,112.2,176.86,24.58,95.55,34.04,111.02,109.73,80.91,30.02,851.0,251.19,144.71,36.18,121.7,91.13,41.66,128.27,187.19,64.62,129.17,57.39,34.06,91.13,41.95,162.6,50.31,58.49,71.31,81.78
2017-02-24,136.66,112.89,177.44,24.23,95.48,34.32,110.12,110.32,81.96,30.19,847.81,247.35,145.95,36.53,122.73,90.33,41.78,128.65,187.41,64.62,130.96,57.86,34.26,91.05,42.36,163.06,50.6,57.81,72.39,81.08
2017-02-27,136.93,113.34,179.43,24.57,97.44,34.26,111.75,110.23,81.86,29.94,849.67,249.33,145.3,36.51,122.4,90.43,41.67,126.99,186.91,64.23,129.87,57.69,34.28,90.89,41.82,165.38,49.94,58.06,71.74,81.54
2017-02-28,136.99,114.79,180.23,24.68,96.66,34.18,112.5,110.09,82.55,29.81,844.93,248.06,144.91,36.2,122.21,90.62,41.96,127.65,186.35,63.98,131.0,57.16,34.12,91.07,41.79,165.38,49.63,57.88,70.93,81.32
2017-03-01,139.79,113.84,183.91,25.5,98.58,34.44,113.88,111.04,81.93,30.19,856.75,252.71,146.68,35.93,123.86,93.6,42.16,129.05,189.86,64.94,129.41,57.95,34.42,91.66,42.04,167.94,49.81,59.73,70.45,83.02
2017-03-02,138.96,114.81,182.99,25.23,94.36,34.39,113.36,110.59,82.36,30.19,849.85,251.06,147.95,35.91,123.63,92.14,42.47,128.23,189.89,64.01,130.94,57.8,34.51,90.91,42.07,167.31,49.98,58.71,70.76,83.3
2017-03-03,139.78,115.67,182.18,25.44,95.12,34.29,113.55,111.24,81.91,30.12,849.08,252.89,147.81,35.9,123.79,92.8,42.48,127.9,189.31,64.25,130.8,56.7,34.52,90.5,42.01,168.2,50.09,58.89,70.03,82.46
2017-03-06,139.34,114.71,180.93,25.25,95.66,34.19,113.17,110.67,81.87,30.0,847.27,252.01,147.13,35.57,123.71,91.92,42.18,128.03,188.9,64.27,130.64,56.77,34.35,90.37,41.96,168.7,50.03,58.61,69.88,82.83
2017-03-07,139.52,114.7,182.02,25.21,95.93,34.2,111.81,110.86,81.69,29.86,851.15,250.9,146.02,35.8,123.83,91.41,41.99,128.07,189.09,64.4,130.65,56.55,33.99,90.29,41.88,168.3,49.44,58.3,69.87,82.52
2017-03-08,139.0,113.24,181.74,25.26,93.23,34.02,109.61,110.84,80.32,29.8,853.64,250.24,146.92,35.62,124.1,91.21,41.99,128.09,189.51,64.99,129.44,56.51,33.91,90.14,41.77,167.91,49.16,58.21,69.8,81.03
2017-03-09,138.68,113.0,180.57,25.35,91.39,34.07,110.04,111.03,80.05,29.66,857.84,250.18,146.62,35.82,125.95,91.57,42.03,128.14,189.9,64.73,128.75,56.36,34.05,90.34,41.94,168.01,49.28,58.7,69.86,81.67
2017-03-10,139.14,113.58,178.7,25.31,92.31,34.26,110.61,110.92,80.64,30.28,861.405,248.38,146.85,35.91,126.21,91.28,42.29,127.98,191.21,64.93,130.06,56.43,34.11,91.07,42.35,169.98,49.35,58.85,70.1,81.61
2017-03-13,139.2,114.26,179.05,25.3,92.64,34.1,109.35,111.52,80.87,29.86,864.58,248.16,147.43,35.16,126.68,91.36,42.03,127.61,191.52,64.71,130.46,56.67,34.11,91.31,42.37,170.21,49.47,58.7,69.95,81.42
2017-03-14,138.99,114.02,178.73,25.32,91.86,34.12,107.36,112.31,80.87,29.54,865.91,247.72,147.16,35.18,127.05,91.51,41.97,127.8,190.33,64.41,130.57,57.28,34.22,91.0,42.09,169.06,49.36,58.76,70.72,80.99
2017-03-15,140.46,115.28,178.71,25.18,93.36,34.24,108.88,111.87,82.0,29.76,868.39,246.78,147.95,35.1,128.96,91.73,42.12,127.88,191.2,64.75,131.9,57.66,34.63,91.4,42.59,171.78,50.14,58.71,70.58,82.0
2017-03-16,140.69,115.09,178.19,25.22,92.85,34.23,107.86,111.71,81.62,29.75,870.0,248.22,148.73,35.14,128.46,91.64,42.25,127.98,190.31,64.64,129.9,57.6,34.43,91.44,42.44,171.3,50.04,59.32,70.44,82.07
2017-03-17,139.99,116.01,180.1,24.86,92.91,34.23,107.68,111.76,81.84,29.88,872.37,243.94,149.6,35.27,128.06,90.68,42.03,128.64,192.36,64.87,130.23,57.8,34.32,91.0,42.61,169.7,50.39,58.67,69.89,82.0
2017-03-20,141.46,115.98,179.39,24.44,95.4,34.28,107.66,112.71,81.18,29.74,867.91,242.14,147.8,35.43,128.07,90.03,42.18,128.78,193.01,64.93,129.89,58.68,34.38,91.22,42.42,168.0,50.24,57.63,69.98,82.0
2017-03-21,139.84,116.74,175.96,23.02,92.43,33.88,108.04,111.75,82.68,29.39,850.14,233.0,146.61,35.04,127.25,87.39,42.5,128.52,192.13,64.21,131.85,58.01,34.25,91.19,42.08,167.7,50.16,55.85,69.9,81.83
2017-03-22,141.42,118.31,176.98,22.94,92.43,34.1,108.39,112.08,82.76,29.53,849.8,231.07,147.36,35.37,126.26,87.53,42.38,129.1,192.22,65.03,132.41,53.92,34.47,90.99,41.65,167.03,49.71,55.33,70.25,81.76
2017-03-23,140.92,118.95,177.26,23.07,92.23,33.96,107.87,112.24,82.68,29.62,839.65,231.9,147.99,35.27,125.9,87.39,42.17,129.0,192.14,64.87,132.09,55.37,34.29,90.77,41.65,165.29,49.64,55.25,69.86,81.86
2017-03-24,140.64,119.32,175.82,23.12,92.15,34.08,107.99,112.14,82.99,29.72,835.14,228.41,147.71,35.16,125.48,87.29,42.12,129.34,191.51,64.98,132.8,56.36,34.0,90.57,41.68,165.0,49.68,55.83,69.61,81.23
2017-03-27,140.88,120.01,176.1,23.03,91.51,33.99,106.28,112.38,82.79,29.44,838.51,225.48,146.87,35.39,125.8,87.24,42.32,129.49,190.43,65.1,131.1,55.93,34.18,90.49,41.49,164.6,49.14,55.39,69.66,81.25
2017-03-28,143.8,120.39,177.36,23.48,92.95,34.02,107.17,113.05,82.93,29.62,840.63,229.33,147.2,35.6,125.66,88.6,42.43,129.45,190.99,65.29,131.26,56.62,34.16,90.76,41.56,165.35,49.3,55.96,70.32,81.84
2017-03-29,144.12,121.04,177.63,23.35,92.86,33.74,108.07,112.53,82.42,29.68,849.87,228.45,147.04,35.57,124.92,88.27,42.42,128.84,190.68,65.47,130.55,56.68,34.33,90.6,41.45,163.44,49.13,55.67,70.74,82.02
2017-03-30,143.93,120.91,177.98,23.87,93.22,33.74,107.78,113.18,82.04,29.87,849.48,231.22,146.95,35.75,124.66,89.03,42.6,129.32,191.28,65.71,128.13,56.04,34.35,90.2,41.76,164.99,49.06,56.24,71.59,83.7
2017-03-31,143.66,121.54,176.86,23.59,92.76,33.8,107.37,113.39,82.01,29.8,847.8,229.72,146.83,36.07,124.55,87.84,42.44,129.61,191.33,65.86,128.37,55.73,34.21,89.85,41.55,164.01,48.75,55.66,72.08,82.01
2017-04-03,143.7,121.15,176.65,23.59,92.27,33.58,107.8,113.2,82.25,29.88,856.75,228.96,146.62,36.16,124.69,87.52,42.41,129.61,190.72,65.55,128.72,55.56,34.24,89.68,41.57,165.59,49.18,55.49,71.83,82.07
2017-04-04,144.77,120.74,178.7,23.44,94.13,33.41,108.66,113.04,82.37,30.02,852.57,229.26,146.34,36.28,124.68,87.31,42.68,129.29,190.19,65.73,129.54,55.04,34.34,89.91,41.69,164.97,49.31,55.2,72.01,82.37
2017-04-05,144.02,120.64,177.08,23.17,94.24,33.0,108.64,113.0,82.87,29.97,848.91,227.66,146.64,36.22,124.8,86.19,42.57,130.41,190.24,65.56,130.64,54.98,34.19,89.97,41.51,165.37,49.02,54.98,71.65,82.53
2017-04-06,143.66,121.95,177.37,23.26,95.82,33.08,109.29,113.05,82.59,29.93,845.095,228.64,147.24,36.03,125.05,86.48,42.67,130.15,189.89,65.73,129.76,55.14,34.11,89.4,40.6,165.34,48.43,55.37,71.43,83.01
2017-04-07,143.34,122.12,178.85,23.16,95.52,32.96,108.86,112.58,82.26,29.99,842.1,227.88,147.13,36.03,124.92,86.18,42.61,129.96,189.99,65.68,128.93,55.11,34.1,89.23,40.59,166.02,48.66,54.84,72.9,82.76
2017-04-10,143.17,122.48,177.56,23.02,97.14,33.01,109.43,112.43,82.4,30.01,841.7,228.89,148.21,35.8,124.34,85.88,42.69,129.98,189.71,65.53,129.43,54.9,34.04,89.49,40.38,165.48,48.54,54.54,73.06,83.13
2017-04-11,141.63,122.76,178.57,22.92,97.1,32.92,108.97,113.07,82.19,30.04,839.88,227.74,148.2,35.74,124.22,85.73,42.66,131.2,190.07,65.48,129.32,54.92,33.93,89.8,40.31,165.83,48.7,54.16,73.43,82.84
2017-04-12,141.8,122.37,176.05,22.65,94.86,32.62,108.97,113.04,82.78,29.77,841.46,225.75,146.54,35.63,125.4,85.4,42.94,131.26,189.7,65.23,130.51,55.57,33.92,90.31,40.56,165.56,48.92,53.12,73.44,82.97
2017-04-13,141.05,122.6,175.62,22.34,93.1,32.42,106.1,113.2,82.59,29.56,840.18,223.32,145.91,35.25,124.99,84.4,42.79,130.76,188.65,64.95,130.77,55.34,33.88,90.03,40.28,164.96,48.62,51.35,73.15,81.69
2017-04-17,141.83,124.25,179.02,22.81,94.14,32.61,106.17,113.78,82.93,29.64,855.13,226.26,147.31,35.48,125.72,85.86,43.07,131.35,190.36,65.48,130.91,56.24,34.0,90.39,40.3,167.18,48.81,52.72,73.49,81.58
2017-04-18,141.2,124.86,177.85,22.71,94.39,32.67,105.68,114.19,82.86,29.84,853.99,215.59,147.76,35.765,121.82,85.16,43.48,132.3,190.22,65.39,131.94,56.11,33.84,90.8,40.25,168.59,49.22,52.45,73.89,81.05
2017-04-19,140.68,124.67,178.4,22.74,93.47,32.65,104.23,113.73,82.35,30.0,856.51,214.09,147.22,35.91,121.37,84.46,43.23,132.64,189.83,65.04,131.5,55.86,33.61,89.6,40.25,169.25,48.94,52.15,74.07,80.49
2017-04-20,142.44,124.3,179.3,23.07,94.66,32.83,104.88,114.79,82.03,30.27,860.08,218.06,148.72,36.18,121.87,85.55,43.09,133.27,191.16,65.5,130.87,56.4,33.74,89.33,40.36,171.54,48.41,53.5,74.8,81.01
2017-04-21,142.27,124.43,180.38,22.71,94.32,32.82,104.89,114.44,82.21,29.55,858.95,216.86,150.0,36.32,121.76,84.52,43.07,133.41,191.5,66.4,133.02,55.85,33.64,88.62,39.93,171.16,47.25,53.0,74.94,80.69
2017-04-24,143.64,123.85,182.06,23.63,96.81,33.28,105.93,113.7,82.58,29.55,878.93,223.22,151.89,36.75,122.89,87.5,43.28,134.23,194.23,67.53,132.75,55.47,33.74,89.55,40.02,172.33,47.05,53.65,74.78,81.11
2017-04-25,144.53,123.94,183.51,23.98,104.42,33.42,106.73,115.18,82.69,29.45,888.84,226.63,153.03,36.87,123.43,88.26,43.11,141.7,195.13,67.92,132.92,55.45,33.76,90.0,39.94,174.04,46.7,54.56,75.05,81.73
2017-04-26,143.68,122.81,181.71,23.89,104.66,33.4,106.08,115.58,82.6,29.26,889.14,226.2,154.22,36.93,123.51,88.43,43.24,140.84,195.0,67.83,132.83,55.16,33.85,87.74,40.44,174.38,47.36,54.54,75.43,81.4
2017-04-27,143.79,125.77,183.22,23.65,102.68,33.75,105.47,115.84,82.9,29.08,891.44,225.81,156.12,37.43,123.74,87.61,43.01,140.87,196.11,68.27,133.52,55.47,33.86,87.69,39.91,174.63,46.67,54.44,75.44,81.26
2017-04-28,143.65,125.94,184.83,23.34,102.26,34.07,106.7,115.6,82.5,28.99,924.52,223.8,156.1,36.15,123.47,87.0,43.15,139.93,195.83,68.46,133.56,55.41,33.92,87.33,39.63,174.88,45.91,53.84,75.18,81.65
